id,name,organization,latitude‎,longitude‎
7377,Нижнетагильский муниципальный музей изобразительных искусств,mincult,57.9062,59.9551
7376,Музей А.А. Дурова,mincult,47.2186,38.921
7375,Ряжский краеведческий музей,mincult,53.7076,40.0607
7374,Ковдорский районный краеведческий музей,mincult,67.5604,30.4772
7373,Музей истории денежного обращения «Конрос»,mincult,59.9869,30.3121
7372,Музей истории войск ПриВО,mincult,53.1962,50.0976
7371,Музей семьи Цветаевых,mincult,57.0096,40.8518
7370,Екатеринбургский музейный центр народного творчества «Гамаюн»,mincult,56.8329,60.6099
7368,Чувашский национальный музей,mincult,56.1454,47.2527
7366,Кинешемский художественно-исторический музей,mincult,57.4429,42.162
7364,Музей истории школы №64,mincult,54.9786,73.3746
7363,Кунашакский историко-краеведческий музей,mincult,55.6977,61.5515
7362,Железногорский городской краеведческий музей,mincult,52.3431,35.3487
7361,Мемориальный музей «Разночинный Петербург»,mincult,59.9234,30.3274
7360,МКУК «Малмыжский краеведческий музей»,mincult,56.5269,50.6773
7359,Петропавловский краеведческий музей,mincult,54.0177,79.6465
7358,Нижнетавдинский краеведческий музей,mincult,58.0441,65.2846
7357,Музейный отдел Омского академического театра драмы,mincult,54.988,73.3715
